DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;PRIJEM_VYDAJ;AKCE;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;POZNAMKA;CASTKA
1.1.2017;ROZ;232001;P;135;0;1343;;;;300000
1.1.2017;ROZ;232001;P;135;2219;2111;;;;640000
1.1.2017;ROZ;232001;P;136;2144;2133;;;;140700
1.1.2017;ROZ;232001;P;137;3632;2111;;;;374300
1.1.2017;ROZ;232001;P;141;0;1340;;;;4410000
1.1.2017;ROZ;232001;P;141;3725;2111;;;;1460000
1.1.2017;ROZ;232001;P;144;1032;2111;;;;2456000
1.1.2017;ROZ;232001;P;144;1032;2131;;;;520000
1.1.2017;ROZ;232001;P;145;2119;2111;;;;9099200
1.1.2017;ROZ;232001;P;147;3639;2111;;;;90000
1.1.2017;ROZ;232001;P;151;3421;2122;;;;74000
1.1.2017;ROZ;232001;P;160;0;4116;;;;533900
1.1.2017;ROZ;232001;P;164;0;4116;;;;60000
1.1.2017;ROZ;232001;P;165;0;4116;;;;152000
1.1.2017;ROZ;232001;P;171;3111;2122;;;;1110300
1.1.2017;ROZ;232001;P;200;6310;2141;;;;500000
1.1.2017;ROZ;232001;P;200;6320;2322;;;;200000
1.1.2017;ROZ;232001;P;208;6171;2111;;;;338000
1.1.2017;ROZ;232001;P;222;0;4116;;;;820000
1.1.2017;ROZ;232001;P;230;0;1343;;;;30000
1.1.2017;ROZ;232001;P;232;3745;2111;;;;15000
1.1.2017;ROZ;232001;P;298;3639;2131;;;;700600
1.1.2017;ROZ;232001;P;299;0;4116;;;;100000
1.1.2017;ROZ;232001;P;299;3613;2111;;;;600000
1.1.2017;ROZ;232001;P;299;3613;2132;;;;5955000
1.1.2017;ROZ;232001;P;299;3613;3112;;;;300000
1.1.2017;ROZ;232001;P;327;2321;3121;;;;6740000
1.1.2017;ROZ;232001;P;392;0;4216;;;;7196524
1.1.2017;UCT;;V;0;6171;5182;;;;754.98
1.1.2017;UCT;;V;131;6310;5163;;;;14
1.1.2017;UCT;;V;132;6310;5163;;;;4
1.1.2017;UCT;;V;154;6310;5163;;;;1
1.1.2017;UCT;;V;200;6310;5163;;;;887
1.1.2017;UCT;;P;0;6171;2329;;;;-3480
2.1.2017;DDP;;P;124;2299;2212;;;;2548
2.1.2017;DDP;;P;126;3612;2132;;;;2813
2.1.2017;DDP;;P;141;0;1340;;;;960
2.1.2017;KDF;;V;121;3722;5169;25509187;TS služby s.r.o.;39 - svoz a likvidace komunálního odpadu od občanů z odpadkových košů;26082
2.1.2017;KDF;;V;122;3613;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tep. energie za 10/2016;15752.6
2.1.2017;KDF;;V;122;3613;5152;25335057;Novoměstská teplárenská a;Byty - vyúčtování telepné energie 11/2016;20957.91
2.1.2017;KDF;;V;123;5311;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tep. energie za 10/2016;2350.81
2.1.2017;KDF;;V;123;5311;5152;25335057;Novoměstská teplárenská a;Byty - vyúčtování telepné energie 11/2016;3127.61
2.1.2017;KDF;;V;126;3612;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tep. energie za 10/2016;33334.26
2.1.2017;KDF;;V;126;3612;5152;25335057;Novoměstská teplárenská a;Byty - vyúčtování telepné energie 11/2016;40767.87
2.1.2017;KDF;;V;147;3639;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tep. energie za 10/2016;399.55
2.1.2017;KDF;;V;147;3639;5152;25335057;Novoměstská teplárenská a;Byty - vyúčtování telepné energie 11/2016;698.02
2.1.2017;KDF;;V;208;6171;5169;1279;STÁTNÍ TISKÁRNA CENIN, státní;19 - vyúčtovní za služby související s rozšířením počtu pracovišť;7655.67
2.1.2017;KDF;;V;299;3613;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tep. energie za 10/2016;30447
2.1.2017;KDF;;V;299;3613;5152;25335057;Novoměstská teplárenská a;Byty - vyúčtování telepné energie 11/2016;38714.52
2.1.2017;KDF;;V;360;6409;5192;60574674;Základní škola Nové Město na M;39 - náklady na obědy se slevou MK 11/2016;643.4
2.1.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva stravného za listopad 2016;467.8
2.1.2017;KDF;;V;360;6409;5192;70995559;Mateřská škola N.M.n.;41 - městské karty - sleva školného;1749
2.1.2017;POK;;P;0;0;1341;;;;2600
2.1.2017;POK;;P;0;0;1353;;;;800
2.1.2017;POK;;P;0;6171;2328;;;;-38055
2.1.2017;POK;;P;0;6171;2329;;;;-63444.9
2.1.2017;POK;;P;10;0;1361;;;;3000
2.1.2017;POK;;P;11;0;1361;;;;1500
2.1.2017;POK;;P;15;0;1361;;;;1100
2.1.2017;POK;;P;16;0;1361;;;;100
2.1.2017;POK;;P;17;0;1361;;;;3400
2.1.2017;POK;;P;18;0;1361;;;;200
2.1.2017;POK;;P;21;0;1361;;;;7100
2.1.2017;POK;;P;24;0;1361;;;;90
2.1.2017;POK;;P;32;0;1361;;;;300
2.1.2017;POK;;P;124;2299;2212;;;;700
2.1.2017;POK;;P;124;6171;2212;;;;600
2.1.2017;POK;;P;126;3612;2111;;;;2232
2.1.2017;POK;;P;126;3612;2132;;;;2663
2.1.2017;POK;;P;137;3632;2111;;;;4300
2.1.2017;POK;;P;141;0;1340;;;;55000
2.1.2017;POK;;P;144;1032;2111;;;;4860
2.1.2017;POK;;P;246;6171;2328;;;;7020
2.1.2017;POK;;P;299;3613;2111;;;;2001.9
2.1.2017;POK;;P;299;3613;2132;;;;433
2.1.2017;POK;;P;360;6171;2119;;;;1500
2.1.2017;UCT;;V;200;6310;5163;;;;4224.97
2.1.2017;UCT;;V;233;3412;5141;;;;74260
3.1.2017;DDP;;P;0;0;1341;;;;234
3.1.2017;DDP;;P;141;0;1340;;;;5200
3.1.2017;KDF;;V;208;6171;5168;63078236;Software602 a.s.;Výpočetní technika - technická podpora Form Server a Form Publishing;41140
3.1.2017;POK;;P;0;0;1341;;;;400
3.1.2017;POK;;P;0;0;1353;;;;800
3.1.2017;POK;;P;0;6171;2328;;;;-15920
3.1.2017;POK;;P;0;6171;2329;;;;-44010
3.1.2017;POK;;P;12;0;1361;;;;100
3.1.2017;POK;;P;17;0;1361;;;;1800
3.1.2017;POK;;P;21;0;1361;;;;870
3.1.2017;POK;;P;126;3612;2132;;;;21176
3.1.2017;POK;;P;141;0;1340;;;;30520
3.1.2017;POK;;P;246;6171;2328;;;;3060
3.1.2017;POK;;P;360;6171;2119;;;;720
3.1.2017;POK;;P;9124;6171;2133;;;;484
3.1.2017;UCT;;V;132;6310;5163;;;;140
3.1.2017;UCT;;P;0;6171;2328;;;;38055
3.1.2017;UCT;;P;0;6171;2329;;;;21176
3.1.2017;UCT;;P;137;3632;2111;;;;200
4.1.2017;DDP;;P;0;0;1345;;;;4090
4.1.2017;DDP;;P;124;2299;2212;;;;1500
4.1.2017;DDP;;P;126;3612;2111;;;;134526
4.1.2017;DDP;;P;126;3612;2132;;;;178793
4.1.2017;DDP;;P;141;0;1340;;;;6000
4.1.2017;KDF;;V;123;5311;5163;48391301;RENOMIA. a.s.;19 - pojištění vozidel za obd. 30.9.2016-30.11.2016;1240
4.1.2017;KDF;;V;124;6171;5163;48391301;RENOMIA. a.s.;19 - pojištění vozidel za obd. 30.9.2016-30.11.2016;4597
4.1.2017;KDF;;V;126;3612;5169;25506722;Pamex;Byty - provedení práce na Drobného 301/61 -zatékání do bytu;787
4.1.2017;KDF;;V;160;3299;5137;45523291;Milan Ječný;Výp.technika - Fujitsu LIFEBOOK A555;26056.14
4.1.2017;KDF;;V;208;6171;5139;45523291;Milan Ječný;Výp.technika - DLP proj. BenQ, HDD 1TB Seagate SkyHawk, HDD 1TB WD1005FBYZ;13025.65
4.1.2017;KDF;;V;208;6171;5172;74531794;Marek Cop;Výpočetní technika - evidence smluv pro město a jeho organizace;49000
4.1.2017;KDF;;V;299;3613;5169;45495882;Novotný Milan;Byty - prosinec-kontrola a regulace topení a TUV TJ, říjen-prosinec-kontrola topení VZP;6720
4.1.2017;POK;;V;0;6171;5182;;;;19324
4.1.2017;POK;;V;114;6171;5173;;;;76
4.1.2017;POK;;V;119;3399;5194;;;;600
4.1.2017;POK;;P;0;0;1341;;;;1200
4.1.2017;POK;;P;0;0;1342;;;;2780
4.1.2017;POK;;P;0;0;1345;;;;1256
4.1.2017;POK;;P;0;6171;2328;;;;-26484
4.1.2017;POK;;P;0;6171;2329;;;;-31894
4.1.2017;POK;;P;11;0;1361;;;;1000
4.1.2017;POK;;P;15;0;1361;;;;2000
4.1.2017;POK;;P;16;0;1361;;;;100
4.1.2017;POK;;P;17;0;1361;;;;300
4.1.2017;POK;;P;18;0;1361;;;;100
4.1.2017;POK;;P;21;0;1361;;;;4185
4.1.2017;POK;;P;24;0;1361;;;;270
4.1.2017;POK;;P;32;0;1361;;;;100
4.1.2017;POK;;P;124;6171;2212;;;;100
4.1.2017;POK;;P;126;3612;2111;;;;1551
4.1.2017;POK;;P;126;3612;2132;;;;1872
4.1.2017;POK;;P;135;0;1343;;;;2400
4.1.2017;POK;;P;141;0;1340;;;;54480
4.1.2017;POK;;P;246;6171;2328;;;;2700
4.1.2017;POK;;P;298;3639;2131;;;;780
4.1.2017;POK;;P;360;6171;2119;;;;720
4.1.2017;POK;;P;9124;6171;2133;;;;484
4.1.2017;ROZ;232002;V;208;6171;5162;;;;-29000
4.1.2017;ROZ;232002;V;208;6171;5172;;;;29000
4.1.2017;UCT;;V;114;6171;5011;;;;24708
4.1.2017;UCT;;V;114;6171;5031;;;;6178
4.1.2017;UCT;;V;114;6171;5032;;;;2225
4.1.2017;UCT;;V;119;3319;5021;;;;9000
4.1.2017;UCT;;V;122;5512;5021;;;;44188
4.1.2017;UCT;;V;122;5512;5031;;;;10478
4.1.2017;UCT;;V;122;5512;5032;;;;3772
4.1.2017;UCT;;V;123;5311;5011;;;;248751
4.1.2017;UCT;;V;123;5311;5021;;;;1920
4.1.2017;UCT;;V;123;5311;5031;;;;62188
4.1.2017;UCT;;V;123;5311;5032;;;;22388
4.1.2017;UCT;;V;124;6112;5021;;;;5600
4.1.2017;UCT;;V;124;6112;5023;;;;129006
4.1.2017;UCT;;V;124;6112;5031;;;;27235
4.1.2017;UCT;;V;124;6112;5032;;;;15505
4.1.2017;UCT;;V;124;6171;5011;;;;1709129
4.1.2017;UCT;;V;124;6171;5021;;;;13975
4.1.2017;UCT;;V;124;6171;5031;;;;427282
4.1.2017;UCT;;V;124;6171;5032;;;;153821
4.1.2017;UCT;;V;124;6171;5424;;;;12193
4.1.2017;UCT;;V;124;6409;5909;;;;-112250
4.1.2017;UCT;;V;160;3299;5021;;;;42010
4.1.2017;UCT;;V;160;3299;5031;;;;4690
4.1.2017;UCT;;V;160;3299;5032;;;;1688
4.1.2017;UCT;;V;164;5399;5011;;;;10993
4.1.2017;UCT;;V;164;5399;5031;;;;2748
4.1.2017;UCT;;V;164;5399;5032;;;;990
4.1.2017;UCT;;V;165;4339;5011;;;;11818
4.1.2017;UCT;;V;165;4339;5031;;;;2954
4.1.2017;UCT;;V;165;4339;5032;;;;1064
4.1.2017;UCT;;V;222;6171;5011;;;;40983
4.1.2017;UCT;;V;222;6171;5031;;;;10246
4.1.2017;UCT;;V;222;6171;5032;;;;3687
4.1.2017;UCT;;V;222;6171;5424;;;;2108
4.1.2017;UCT;;V;299;3613;5011;;;;9903
4.1.2017;UCT;;V;299;3613;5021;;;;1800
4.1.2017;UCT;;V;299;3613;5031;;;;2476
4.1.2017;UCT;;V;299;3613;5032;;;;891
4.1.2017;UCT;;P;0;6171;2328;;;;15920
4.1.2017;UCT;;P;10;0;1361;;;;2500
4.1.2017;UCT;;P;124;6171;2324;;;;17680
4.1.2017;UCT;;P;131;0;2460;;;;6500
4.1.2017;UCT;;P;137;3632;2111;;;;1000
4.1.2017;UCT;;P;208;6171;2324;;;;17654
5.1.2017;DDP;;P;0;0;1342;;;;1030
5.1.2017;DDP;;P;0;0;1345;;;;508
5.1.2017;DDP;;P;124;2299;2212;;;;500
5.1.2017;DDP;;P;126;3612;2132;;;;500
5.1.2017;KDF;;V;126;3612;5154;26078201;E.ON Energie, a.s.;Byty - záloha el. Křenokova 732 1/2017;500
5.1.2017;POK;;V;0;6171;5182;;;;-152
5.1.2017;POK;;V;124;6171;5173;;;;152
5.1.2017;POK;;P;0;0;1341;;;;2600
5.1.2017;POK;;P;0;6171;2328;;;;-9460
5.1.2017;POK;;P;0;6171;2329;;;;-33550
5.1.2017;POK;;P;17;0;1361;;;;1800
5.1.2017;POK;;P;18;0;1361;;;;50
5.1.2017;POK;;P;21;0;1361;;;;2450
5.1.2017;POK;;P;24;0;1361;;;;210
5.1.2017;POK;;P;135;2219;2111;;;;2500
5.1.2017;POK;;P;141;0;1340;;;;30600
5.1.2017;POK;;P;246;6171;2328;;;;1800
5.1.2017;POK;;P;298;3639;2131;;;;96
5.1.2017;POK;;P;360;6171;2119;;;;420
5.1.2017;POK;;P;9124;6171;2133;;;;484
5.1.2017;ROZ;232013;V;386;3299;5021;;;;-20000
5.1.2017;ROZ;232013;V;386;3299;5139;;;;-40000
5.1.2017;ROZ;232013;V;386;3299;5169;;;;-50000
5.1.2017;ROZ;232013;V;386;3299;5175;;;;-20000
5.1.2017;ROZ;232013;V;386;4399;5021;;;;20000
5.1.2017;ROZ;232013;V;386;4399;5169;;;;110000
5.1.2017;UCT;;P;0;0;1111;;;;1089726.91
5.1.2017;UCT;;P;0;0;1112;;;;132930.6
5.1.2017;UCT;;P;0;0;1113;;;;128717.31
5.1.2017;UCT;;P;0;0;1121;;;;612938.16
5.1.2017;UCT;;P;0;0;1382;;;;975.32
5.1.2017;UCT;;P;0;0;1511;;;;6851.2
5.1.2017;UCT;;P;0;6171;2328;;;;26484
5.1.2017;UCT;;P;0;6171;2329;;;;69500
6.1.2017;DDP;;P;0;0;1342;;;;260
6.1.2017;DDP;;P;0;0;1345;;;;104
6.1.2017;DDP;;P;126;3612;2111;;;;2485
6.1.2017;DDP;;P;126;3612;2132;;;;5458
6.1.2017;KDF;;V;100;2310;5329;43383513;SVK Žďársko;02 - příspěvěk SVK 2017 - 100,- Kč/obyv.;1012000
6.1.2017;KDF;;V;113;3745;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;39 - záloha na vodu za 1/2017 - kašna Vratislavovo nám.;2400
6.1.2017;KDF;;V;115;2219;5169;43378480;SPORTOVNÍ KLUB NOVÉ MĚSTO NA M;39 - správa a výkon na Cyklo Aréně Vysočina za září a říjen 2016;60000
6.1.2017;KDF;;V;122;3613;5169;28501861;JABLOTRON SECURITY a.s.;Byty - Bezpečnost centra za období 1-3/2017;290
6.1.2017;KDF;;V;123;5311;5156;2280914;GORIVO s.r.o.;39 - nákup Natural 95;4386
6.1.2017;KDF;;V;124;6171;5154;26078201;E.ON Energie, a.s.;19 - záloha na el. energii za 1/2017 - Vratislavovo nám. 97;510
6.1.2017;KDF;;V;124;6171;5156;2280914;GORIVO s.r.o.;39 - nákup Natural 95;838
6.1.2017;KDF;;V;124;6171;5156;25586459;B.C.S. s.r.o.;39 - natural 95, mycí linka;6220.4
6.1.2017;KDF;;V;124;6171;5167;2950618;Vzdělávací agentura ČR, s.r.o.;Školení - Skalníková - Zákon č. 108/2006 Sb., o sociálních službách;1500
6.1.2017;KDF;;V;124;6171;5169;25583735;SPIN SERVIS s.r.o.;19 - servisní zabezpečení dle Nájemní smlouvy č. MP 04/2012 - 1.12.-31.12;11813.84
6.1.2017;KDF;;V;124;6171;5169;25586459;B.C.S. s.r.o.;39 - natural 95, mycí linka;179
6.1.2017;KDF;;V;124;6171;5169;43379524;Pávek Pavel;19 - preventivní prohlídka 8 strážníků MP;1200
6.1.2017;KDF;;V;124;6171;5169;43379524;Pávek Pavel;19 - vstupní prohlídka zaměstnance MP Košut Zdeněk;250
6.1.2017;KDF;;V;124;6171;5169;70402230;Radim Zítka;39 - pravidelná revize elektrické instalace budovy objektu-MÚ NMNM;9500
6.1.2017;KDF;;V;126;3612;5169;28085400;E.ON Distribuce, a.s.;Byty - smlouva o připojení k distribuční soustavě z napěťové hladiny nízkého napětí;7500
6.1.2017;KDF;;V;146;3421;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;39 - záloha na vodu za 1/2017 - hřiště Karníkova;410
6.1.2017;KDF;;V;146;3421;5154;26078201;E.ON Energie, a.s.;19 - záloha na el.energii na 1/2017 - Jiříkovice K/242;300
6.1.2017;KDF;;V;147;3639;5169;70994226;České dráhy, a.s.;39 - úklidové služby v pronajatých prostorách v železniční stanici NMnM 12/2016;2504.7
6.1.2017;KDF;;V;208;6171;5042;47916745;K-net Technical International;Výp.technika - citrix XenDesktop, citrix Xen Server, citrix Net Scaler;117841
6.1.2017;KDF;;V;208;6171;5139;26935040;MAJT s.r.o.;Výp.technika - ap-220-MNT-W1W Aruba;3209
6.1.2017;KDF;;V;208;6171;5162;63839172;CESNET;19 - informační služby odpovádající předmětu hlavní činnosti Sdružení: přístu do sítí národního výzkumu 1. čtvrtletí 2017;29040
6.1.2017;KDF;;V;208;6171;5162;63839172;CESNET;19 - informační služby odpovádající předmětu hlavní činnosti Sdružení: přístupu do sítí národního výzkumu 1. čtvrtletí 2017;76230
6.1.2017;KDF;;V;208;6171;5168;26262525;QCM, s.r.o.;19 - servisní služby spojené se správou aplikace/software E-ZAK 10-12/2016;18150
6.1.2017;KDF;;V;208;6171;5168;47451084;T-MAPY spol. s r.o.;19 - technická podpora k EED za obce v ORP 2016;27830
6.1.2017;KDF;;V;208;6171;5168;47903783;GORDIC spol. s r.o.;Výp. technika - ADR administrace účt. rozvrhů, číselníků;9169.38
6.1.2017;KDF;;V;208;6171;5168;61060631;VITA software, s.r.o.;19 - technické podpora uvedených produktů za 1. čtvrtletí 2017;23326.38
6.1.2017;KDF;;V;208;6171;5169;47114983;Česká pošta, s.p.;19 - kvalifikovaný osobní certifikát pro zaměstnance;4238.38
6.1.2017;KDF;;V;299;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na el.energii na 1/2017 - Tělovýchovná jednota - KD Slavkovice;2200
6.1.2017;KDF;;V;299;3613;5169;29208181;KB Stavební s.r.o.;"39 - vypracování požárně bezpečnostního řešení stavby ""Budova VZP - náhrada systému EPS systémem lokání detekce a signalizace""";10406
6.1.2017;KDF;;V;360;6409;5192;60574674;Základní škola Nové Město na M;39 - náklady na obědy se slevou MK 12/2016;503
6.1.2017;KDF;;V;360;6409;5192;60574674;Základní škola Nové Město na M;41 - městské karty - sleva školného ŠD za 12/2016;516
6.1.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva školného školní družiny za 12/2016;132
6.1.2017;POK;;V;0;6171;5182;;;;-482
6.1.2017;POK;;V;119;3399;5194;;;;482
6.1.2017;POK;;P;0;0;1341;;;;1200
6.1.2017;POK;;P;0;0;1342;;;;240
6.1.2017;POK;;P;0;6171;2328;;;;-12600
6.1.2017;POK;;P;0;6171;2329;;;;-48043
6.1.2017;POK;;P;19;0;1361;;;;300
6.1.2017;POK;;P;21;0;1361;;;;850
6.1.2017;POK;;P;24;0;1361;;;;210
6.1.2017;POK;;P;126;3612;2132;;;;33933
6.1.2017;POK;;P;141;0;1340;;;;20130
6.1.2017;POK;;P;246;6171;2328;;;;2940
6.1.2017;POK;;P;298;3639;2131;;;;68
6.1.2017;POK;;P;360;6171;2119;;;;720
6.1.2017;POK;;P;9124;6171;2111;;;;52
6.1.2017;UCT;;P;0;0;1211;;;;4810363.35
6.1.2017;UCT;;P;0;6171;2328;;;;9460
6.1.2017;UCT;;P;0;6171;2329;;;;33933
6.1.2017;UCT;;P;10;0;1361;;;;8000
6.1.2017;UCT;;P;124;0;4112;;;;1353900
6.1.2017;UCT;;P;137;3632;2111;;;;1000
6.1.2017;UCT;;P;246;6171;2328;;;;-60
6.1.2017;UCT;;P;360;6171;2119;;;;60
7.1.2017;ROZ;232014;V;164;3613;5021;;;;-67200
7.1.2017;ROZ;232014;V;164;3613;5031;;;;-16800
7.1.2017;ROZ;232014;V;164;3613;5032;;;;-6000
7.1.2017;ROZ;232014;V;164;5399;5021;;;;67200
7.1.2017;ROZ;232014;V;164;5399;5031;;;;16800
7.1.2017;ROZ;232014;V;164;5399;5032;;;;6000
7.1.2017;ROZ;232015;V;119;3399;5171;;;;70000
7.1.2017;ROZ;232015;V;119;3613;5171;;;;-70000
7.1.2017;ROZ;232016;P;0;0;1351;;;;-500000
7.1.2017;ROZ;232016;P;0;0;1355;;;;-500000
7.1.2017;ROZ;232016;P;0;0;1381;;;;400000
7.1.2017;ROZ;232016;P;0;0;1382;;;;500000
7.1.2017;ROZ;232016;P;0;0;1383;;;;100000
9.1.2017;DDP;;P;0;0;1342;;;;2510
9.1.2017;DDP;;P;0;0;1345;;;;8180
9.1.2017;DDP;;P;124;2299;2212;;;;1000
9.1.2017;DDP;;P;124;6171;2324;;;;500
9.1.2017;DDP;;P;126;3612;2111;;;;3710
9.1.2017;DDP;;P;126;3612;2132;;;;2959
9.1.2017;DDP;;P;298;3639;2131;;;;100
9.1.2017;KDF;;V;124;6171;5167;26187639;Vzděl.centrum pro veř.spr;Školení - Klapačová - Úvod do základních postupů kvalitní analýzy a tvorby individálního plánu ochrany dítěte;1690
9.1.2017;KDF;;V;124;6171;5167;70890293;Institut pro místní správ;Školení - Fila - vzdělávání vedoucíhc úředníků a vedoucích úřadů územních samosprávných celků;4380
9.1.2017;KDF;;V;124;6171;5169;25712;Český úřad zeměměřický a;19 - vyúčtování dálkového přístupu pro zákaznický účet 24242 10.11.-31.12.2016;850
9.1.2017;KDF;;V;124;6171;5169;45786259;NESS Czech s.r.o.;19 - provozní řád provozovatele VVZ za uveřejnění formulářu;269.1
9.1.2017;KDF;;V;124;6171;5173;70890293;Institut pro místní správ;Školení - Fila - vzdělávání vedoucíhc úředníků a vedoucích úřadů územních samosprávných celků;4320
9.1.2017;KDF;;V;126;3612;5171;25506722;Pamex;Byty - výměna ventiku u hydrandu Tyršova 730;5337.15
9.1.2017;KDF;;V;200;6399;5362;25506722;Pamex;Byty - výměna ventiku u hydrandu Tyršova 730;-696.15
9.1.2017;KDF;;V;208;6171;5162;25712;Český úřad zeměměřický a;19 - vyúčtování dálkového přístupu pro zákaznický účet 21549 31.12.2015-31.12.2016;800
9.1.2017;KDF;;V;208;6171;5162;47471557;COMA s.r.o.;19 - tarif Standard 1/2017;20550
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování tel. 12/2016 - Car Control;11189.11
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování tel. 12/2016 - I. ZŠ;5169.5
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování tel. 12/2016 - II. ZŠ;3489.31
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování tel. za 12/2016- NKZ;2329.8
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - C. Zdislava;259.18
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - DDM;810.14
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - Mikroregion Novoměstsko;864.57
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - MŠ;607.18
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - NMNM služby;536.22
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - NSS;695.07
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - TS;2342.34
9.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování za tel. 12/2016 - ZUŠ;283.07
9.1.2017;KDF;;V;299;3613;5169;46981233;PATROL group s.r.o.;Byty - monitorování v systému PCO HZS;5818.5
9.1.2017;KDF;;V;299;3613;5169;63469626;VERTIK, s.r.o.;Byty - provedení odborné prohlídky hydraulického výtahu v budově bývalé VZP;1186
9.1.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva stravného za 12/2016;1289.2
9.1.2017;KDF;;V;360;6409;5192;70927880;Dům dětí a mládeže Nové Město;41 - městské karty - sleva DDM;2825
9.1.2017;KOF;;P;9124;6171;2133;;;;484
9.1.2017;POK;;V;0;6171;5182;;;;-464
9.1.2017;POK;;V;124;6171;5173;;;;464
9.1.2017;POK;;P;0;0;1341;;;;2400
9.1.2017;POK;;P;0;0;1342;;;;240
9.1.2017;POK;;P;0;0;1353;;;;1800
9.1.2017;POK;;P;0;0;1359;;;;3000
9.1.2017;POK;;P;0;6171;2328;;;;-31760
9.1.2017;POK;;P;0;6171;2329;;;;-70745
9.1.2017;POK;;P;11;0;1361;;;;1500
9.1.2017;POK;;P;12;0;1361;;;;400
9.1.2017;POK;;P;16;0;1361;;;;200
9.1.2017;POK;;P;17;0;1361;;;;2500
9.1.2017;POK;;P;21;0;1361;;;;3785
9.1.2017;POK;;P;24;0;1361;;;;810
9.1.2017;POK;;P;31;0;1361;;;;450
9.1.2017;POK;;P;124;6171;2212;;;;500
9.1.2017;POK;;P;135;2219;2111;;;;2500
9.1.2017;POK;;P;141;0;1340;;;;75040
9.1.2017;POK;;P;246;6171;2328;;;;5940
9.1.2017;POK;;P;360;6171;2119;;;;1440
9.1.2017;UCT;;V;124;6409;5909;;;;816
9.1.2017;UCT;;P;0;0;1112;;;;1017
9.1.2017;UCT;;P;0;6171;2328;;;;12600
9.1.2017;UCT;;P;0;6171;2329;;;;109000
9.1.2017;UCT;;P;10;0;1361;;;;34000
9.1.2017;UCT;;P;124;6171;2324;;;;3600
9.1.2017;UCT;;P;137;3632;2111;;;;1500
10.1.2017;DDP;;P;124;2299;2212;;;;500
10.1.2017;DDP;;P;126;3612;2111;;;;1392
10.1.2017;DDP;;P;126;3612;2132;;;;3412
10.1.2017;POK;;V;0;6171;5182;;;;-1199
10.1.2017;POK;;V;124;6171;5137;;;;1120
10.1.2017;POK;;V;124;6171;5139;;;;79
10.1.2017;POK;;P;0;0;1341;;;;600
10.1.2017;POK;;P;0;0;1342;;;;3370
10.1.2017;POK;;P;0;0;1353;;;;100
10.1.2017;POK;;P;0;6171;2328;;;;-8340
10.1.2017;POK;;P;0;6171;2329;;;;-36744
10.1.2017;POK;;P;16;0;1361;;;;100
10.1.2017;POK;;P;21;0;1361;;;;900
10.1.2017;POK;;P;24;0;1361;;;;60
10.1.2017;POK;;P;135;0;1343;;;;2400
10.1.2017;POK;;P;141;0;1340;;;;23040
10.1.2017;POK;;P;246;6171;2328;;;;3960
10.1.2017;POK;;P;299;3613;2111;;;;7376
10.1.2017;POK;;P;299;3613;2132;;;;2458
10.1.2017;POK;;P;360;6171;2119;;;;720
10.1.2017;UCT;;V;131;6171;5499;;;;33000
10.1.2017;UCT;;V;200;6310;5163;;;;20
10.1.2017;UCT;;P;0;6171;2328;;;;31760
10.1.2017;UCT;;P;0;6409;2328;;;;480
10.1.2017;UCT;;P;12;0;1361;;;;100
10.1.2017;UCT;;P;132;0;2460;;;;3200
10.1.2017;UCT;;P;135;2219;2111;;;;13536
10.1.2017;UCT;;P;137;3632;2111;;;;6000
